ft,zt,wo_len,ft2,zpt
0.947721,0.940084,0.382259,0.947721,0.935795
0.942002,0.933742,0.382202,0.942002,0.931502
0.936303,0.930093,0.382202,0.936303,0.925351
0.930627,0.926814,0.382188,0.930627,0.920400
0.924977,0.923536,0.382188,0.924977,0.916109
0.919354,0.922528,0.382198,0.919354,0.913937
0.913761,0.920662,0.382198,0.913761,0.910738
0.908200,0.918669,0.382229,0.908200,0.908471
0.902675,0.917508,0.382229,0.902675,0.906259
0.897186,0.908569,0.382242,0.897186,0.898282
0.891737,0.901131,0.382242,0.891737,0.890916
0.886329,0.894711,0.382252,0.886329,0.883252
0.880966,0.886468,0.382252,0.880966,0.873915
0.875648,0.878993,0.382259,0.875648,0.868117
0.870378,0.873889,0.382259,0.870378,0.861467
0.865158,0.868178,0.382265,0.865158,0.857561
0.859991,0.863525,0.382265,0.859991,0.852592
0.854877,0.855757,0.382268,0.854877,0.847657
0.849819,0.852101,0.382268,0.849819,0.843222
0.844819,0.849055,0.382279,0.844819,0.839605
0.839879,0.846966,0.382279,0.839879,0.835543
0.835000,0.846547,0.382314,0.835000,0.835417
0.830185,0.844351,0.382314,0.830185,0.832725
0.825434,0.843935,0.382376,0.825434,0.832715
0.820750,0.841413,0.382376,0.820750,0.830911
0.816133,0.833257,0.382449,0.816133,0.822172
0.811587,0.824340,0.382449,0.811587,0.813355
0.807111,0.817167,0.382483,0.807111,0.806432
0.802708,0.810315,0.382483,0.802708,0.801135
0.798379,0.803110,0.382491,0.798379,0.796239
0.794125,0.796653,0.382491,0.794125,0.790659
0.789947,0.791833,0.382491,0.789947,0.784691
0.785848,0.785157,0.382491,0.785848,0.780725
0.781827,0.781708,0.382491,0.781827,0.777212
0.777886,0.776819,0.382491,0.777886,0.772338
0.774026,0.772602,0.382495,0.774026,0.769751
0.770248,0.769370,0.382495,0.770248,0.766613
0.766554,0.766668,0.382495,0.766554,0.765152
0.762943,0.762735,0.382495,0.762943,0.761481
0.759417,0.759470,0.382494,0.759417,0.759336
0.755977,0.758811,0.382494,0.755977,0.756566
0.752623,0.758885,0.382487,0.752623,0.753653
0.749356,0.756344,0.382487,0.749356,0.753003
0.746177,0.757160,0.382491,0.746177,0.751853
0.743086,0.754609,0.382491,0.743086,0.750332
0.740084,0.747342,0.382489,0.740084,0.744304
0.737170,0.741166,0.382489,0.737170,0.738397
0.734347,0.737151,0.382480,0.734347,0.735947
0.731613,0.732836,0.382480,0.731613,0.730921
0.728970,0.728340,0.382484,0.728970,0.724898
0.726417,0.724652,0.382484,0.726417,0.722032
0.723955,0.722387,0.382499,0.723955,0.717983
0.721584,0.718818,0.382499,0.721584,0.715403
0.719304,0.713900,0.382557,0.719304,0.715500
0.717115,0.709369,0.382557,0.717115,0.711768
0.715016,0.706910,0.382618,0.715016,0.709275
0.713008,0.705153,0.382618,0.713008,0.706440
0.711092,0.703656,0.382659,0.711092,0.705226
0.709265,0.702429,0.382659,0.709265,0.703285
0.707529,0.699906,0.382674,0.707529,0.701130
0.705883,0.698600,0.382674,0.705883,0.701715
0.704326,0.697671,0.382671,0.704326,0.699850
0.702858,0.696405,0.382671,0.702858,0.698989
0.701480,0.696373,0.382663,0.701480,0.697554
0.700189,0.696628,0.382663,0.700189,0.695563
0.698986,0.698502,0.382662,0.698986,0.695806
0.697870,0.698725,0.382662,0.697870,0.696066
0.696841,0.698671,0.382669,0.696841,0.696729
0.695897,0.700420,0.382669,0.695897,0.693982
0.695039,0.700719,0.382689,0.695039,0.693460
0.694264,0.700444,0.382689,0.694264,0.691390
0.693573,0.701070,0.382716,0.693573,0.690852
0.692964,0.700946,0.382716,0.692964,0.691008
0.692436,0.701413,0.382757,0.692436,0.690090
0.691989,0.699563,0.382757,0.691989,0.688794
0.691621,0.699306,0.382818,0.691621,0.688481
0.691332,0.698421,0.382818,0.691332,0.689365
0.691120,0.700763,0.382893,0.691120,0.687328
0.690983,0.700594,0.382893,0.690983,0.686862
0.690922,0.699987,0.382972,0.690922,0.685690
0.690934,0.699783,0.382972,0.690934,0.686541
0.691018,0.698592,0.383045,0.691018,0.686614
0.691174,0.699107,0.383045,0.691174,0.688271
0.691398,0.699132,0.383122,0.691398,0.687860
0.691691,0.699360,0.383122,0.691691,0.690516
0.692051,0.700598,0.383209,0.692051,0.691652
0.692475,0.700212,0.383209,0.692475,0.692909
0.692963,0.700633,0.383299,0.692963,0.695466
0.693513,0.700476,0.383299,0.693513,0.696782
0.694124,0.701377,0.383390,0.694124,0.699998
0.694793,0.700958,0.383390,0.694793,0.700814
0.695520,0.702141,0.383478,0.695520,0.702022
0.696302,0.704468,0.383478,0.696302,0.703937
0.697138,0.705988,0.383586,0.697138,0.704668
0.698025,0.708059,0.383586,0.698025,0.705236
0.698963,0.708040,0.383686,0.698963,0.706095
0.699949,0.711593,0.383686,0.699949,0.706583
0.700981,0.711967,0.383788,0.700981,0.707485
0.702058,0.714072,0.383788,0.702058,0.707736
0.703178,0.716642,0.383883,0.703178,0.711622
0.704339,0.717474,0.383883,0.704339,0.712233
0.705538,0.718481,0.383966,0.705538,0.711178
0.706774,0.718140,0.383966,0.706774,0.711788
0.708045,0.718955,0.384031,0.708045,0.712269
0.709349,0.719216,0.384031,0.709349,0.714503
0.710684,0.721060,0.384075,0.710684,0.715129
0.712047,0.719715,0.384075,0.712047,0.717412
0.713437,0.719653,0.384102,0.713437,0.716124
0.714852,0.718867,0.384102,0.714852,0.716684
0.716290,0.718036,0.384110,0.716290,0.717138
0.717748,0.717781,0.384110,0.717748,0.717668
0.719224,0.719739,0.384111,0.719224,0.719089
0.720716,0.720366,0.384111,0.720716,0.720069
0.722222,0.720707,0.384110,0.722222,0.720895
0.723740,0.721646,0.384110,0.723740,0.720900
0.725268,0.722000,0.384114,0.725268,0.720822
0.726804,0.722213,0.384114,0.726804,0.721124
0.728345,0.722036,0.384127,0.728345,0.721408
0.729889,0.722090,0.384127,0.729889,0.720027
0.731434,0.721241,0.384150,0.731434,0.721328
0.732978,0.721599,0.384150,0.732978,0.721115
0.734518,0.721573,0.384188,0.734518,0.720619
0.736053,0.722392,0.384188,0.736053,0.719109
0.737581,0.721464,0.384239,0.737581,0.718594
0.739098,0.721736,0.384239,0.739098,0.718110
0.740603,0.722229,0.384312,0.740603,0.717602
0.742094,0.723396,0.384312,0.742094,0.717324
0.743569,0.731968,0.384355,0.743569,0.724072
0.745025,0.736102,0.384355,0.745025,0.729544
0.746460,0.738265,0.384386,0.746460,0.734145
0.747873,0.742051,0.384386,0.747873,0.739851
0.749260,0.747371,0.384391,0.749260,0.743478
0.750620,0.750618,0.384391,0.750620,0.746296
0.751951,0.754323,0.384388,0.751951,0.750084
0.753250,0.757881,0.384388,0.753250,0.752125
0.754516,0.760919,0.384387,0.754516,0.754010
0.755747,0.762701,0.384387,0.755747,0.755776
0.756939,0.763406,0.384386,0.756939,0.755860
0.758092,0.764945,0.384386,0.758092,0.755835
0.759204,0.766296,0.384370,0.759204,0.755382
0.760272,0.766817,0.384370,0.760272,0.755469
0.761294,0.767422,0.384350,0.761294,0.755907
0.762268,0.766314,0.384350,0.762268,0.757889
0.763193,0.767128,0.384334,0.763193,0.759082
0.764066,0.766433,0.384334,0.764066,0.760725
0.764886,0.766766,0.384325,0.764886,0.762240
0.765651,0.765677,0.384325,0.765651,0.763379
0.766358,0.764795,0.384331,0.766358,0.763995
0.767007,0.764269,0.384331,0.767007,0.764569
0.767595,0.763507,0.384346,0.767595,0.764691
0.768120,0.762855,0.384346,0.768120,0.764972
0.768581,0.762562,0.384369,0.768581,0.764541
0.768976,0.762436,0.384369,0.768976,0.763721
0.769304,0.761685,0.384402,0.769304,0.763114
0.769562,0.762082,0.384402,0.769562,0.762641
0.769749,0.761456,0.384451,0.769749,0.761353
0.769864,0.761068,0.384451,0.769864,0.759722
0.769905,0.760130,0.384524,0.769905,0.758358
0.769871,0.758386,0.384524,0.769871,0.757627
0.769760,0.757168,0.384621,0.769760,0.756655
0.769570,0.756313,0.384621,0.769570,0.756340
0.769300,0.754625,0.384739,0.769300,0.755905
0.768950,0.753606,0.384739,0.768950,0.755607
0.768517,0.751476,0.384874,0.768517,0.754037
0.768000,0.750870,0.384874,0.768000,0.753100
0.767398,0.748885,0.385014,0.767398,0.752552
0.766710,0.749186,0.385014,0.766710,0.752312
0.765935,0.748223,0.385147,0.765935,0.751830
0.765071,0.749118,0.385147,0.765071,0.750668
0.764118,0.748507,0.385266,0.764118,0.749594
0.763074,0.750338,0.385266,0.763074,0.748603
0.761938,0.750304,0.385363,0.761938,0.748188
0.760711,0.750543,0.385363,0.760711,0.747163
0.759389,0.750299,0.385436,0.759389,0.747414
0.757974,0.750654,0.385436,0.757974,0.748131
0.756463,0.751084,0.385478,0.756463,0.748382
0.754857,0.751368,0.385478,0.754857,0.747562
0.753154,0.751372,0.385490,0.753154,0.747776
0.751354,0.750701,0.385490,0.751354,0.747049
0.749457,0.750421,0.385484,0.749457,0.746425
0.747460,0.749421,0.385484,0.747460,0.746069
0.745365,0.749284,0.385467,0.745365,0.745835
0.743171,0.749333,0.385467,0.743171,0.745576
0.740876,0.741434,0.385464,0.740876,0.736941
0.738482,0.738660,0.385464,0.738482,0.730998
0.735987,0.735775,0.385465,0.735987,0.727493
0.733391,0.732586,0.385465,0.733391,0.724344
0.730693,0.729408,0.385470,0.730693,0.720258
0.727895,0.727060,0.385470,0.727895,0.717834
0.724995,0.723748,0.385472,0.724995,0.714573
0.721994,0.721763,0.385472,0.721994,0.711808
0.718891,0.718676,0.385472,0.718891,0.708387
0.715686,0.715228,0.385472,0.715686,0.707039
0.712381,0.713172,0.385474,0.712381,0.706090
0.708973,0.710732,0.385474,0.708973,0.705526
0.705465,0.708175,0.385485,0.705465,0.703946
0.701855,0.705603,0.385485,0.701855,0.703411
0.698144,0.702934,0.385522,0.698144,0.702459
0.694333,0.701062,0.385522,0.694333,0.701103
0.690422,0.699631,0.385609,0.690422,0.699488
0.686411,0.698154,0.385609,0.686411,0.697860
0.682301,0.697030,0.385773,0.682301,0.697324
0.678092,0.695131,0.385773,0.678092,0.696089
0.673785,0.694858,0.386030,0.673785,0.695320
0.669380,0.693132,0.386030,0.669380,0.694840
0.664878,0.693934,0.386400,0.664878,0.694343
0.660280,0.683617,0.386400,0.660280,0.686185
0.655586,0.676915,0.386631,0.655586,0.676673
0.650798,0.669702,0.386631,0.650798,0.669342
0.645915,0.663260,0.386769,0.645915,0.661285
0.640939,0.653797,0.386769,0.640939,0.651210
0.635871,0.646350,0.386833,0.635871,0.643543
0.630712,0.639281,0.386833,0.630712,0.634583
0.625463,0.630576,0.386854,0.625463,0.625101
0.620124,0.621711,0.386854,0.620124,0.615550
0.614698,0.615676,0.386859,0.614698,0.608181
0.609184,0.612266,0.386859,0.609184,0.603474
0.603585,0.609421,0.386894,0.603585,0.599156
0.597901,0.605810,0.386894,0.597901,0.595380
0.592134,0.603720,0.386981,0.592134,0.592342
0.586285,0.598696,0.386981,0.586285,0.589832
0.580356,0.586440,0.387031,0.580356,0.580939
0.574347,0.577581,0.387031,0.574347,0.572623
0.568260,0.568614,0.387032,0.568260,0.565817
0.562098,0.561660,0.387032,0.562098,0.557247
0.555860,0.553055,0.387022,0.555860,0.549933
0.549550,0.547342,0.387022,0.549550,0.545355
0.543168,0.540733,0.387018,0.543168,0.539796
0.536715,0.534915,0.387018,0.536715,0.535256
0.530195,0.528981,0.387018,0.530195,0.529925
0.523608,0.524102,0.387018,0.523608,0.525701
0.516956,0.522271,0.387030,0.516956,0.522364
0.510241,0.518240,0.387030,0.510241,0.521146
0.503464,0.506776,0.387042,0.503464,0.507555
0.496628,0.496223,0.387042,0.496628,0.498038
0.489734,0.488019,0.387038,0.489734,0.487642
0.482785,0.478045,0.387038,0.482785,0.480632
0.475781,0.468236,0.387029,0.475781,0.472481
0.468726,0.461008,0.387029,0.468726,0.465727
0.461621,0.454004,0.387034,0.461621,0.458656
0.454468,0.447383,0.387034,0.454468,0.454097
0.447268,0.440315,0.387038,0.447268,0.446303
0.440025,0.435644,0.387038,0.440025,0.438947
0.432741,0.432934,0.387038,0.432741,0.438976
0.425416,0.422929,0.387038,0.425416,0.429429
0.418054,0.414286,0.387039,0.418054,0.422070
0.410657,0.407290,0.387039,0.410657,0.411898
0.403226,0.400087,0.387048,0.403226,0.401863
0.395764,0.392165,0.387048,0.395764,0.393178
0.388273,0.386159,0.387052,0.388273,0.386110
0.380755,0.381003,0.387052,0.380755,0.381668
0.373213,0.374785,0.387052,0.373213,0.376521
0.365649,0.370048,0.387052,0.365649,0.370489
0.358065,0.366015,0.387065,0.358065,0.366955
0.350463,0.351864,0.387065,0.350463,0.353917
0.342846,0.340200,0.387061,0.342846,0.342478
0.335215,0.329307,0.387061,0.335215,0.332158
0.327574,0.318735,0.387044,0.327574,0.323004
0.319925,0.309498,0.387044,0.319925,0.314787
0.312269,0.301042,0.387023,0.312269,0.307469
0.304609,0.293187,0.387023,0.304609,0.299440
0.296948,0.283615,0.386998,0.296948,0.292389
0.289287,0.276976,0.386998,0.289287,0.281615
0.281630,0.271755,0.386979,0.281630,0.277920
0.273978,0.266618,0.386979,0.273978,0.274990
0.266335,0.255438,0.386952,0.266335,0.259001
0.258701,0.248254,0.386952,0.258701,0.251388
0.251080,0.240005,0.386960,0.251080,0.243601
0.243474,0.233247,0.386960,0.243474,0.233358
0.235885,0.226441,0.386989,0.235885,0.225835
0.228316,0.221529,0.386989,0.228316,0.220795
0.220768,0.213277,0.386995,0.220768,0.212194
0.213245,0.206646,0.386995,0.213245,0.208402
0.205748,0.202612,0.386990,0.205748,0.201595
0.198281,0.197426,0.386990,0.198281,0.199388
0.190844,0.187898,0.386989,0.190844,0.186683
0.183441,0.176376,0.386989,0.183441,0.176235
0.176074,0.166925,0.386988,0.176074,0.168166
0.168744,0.156088,0.386988,0.168744,0.157341
0.161455,0.147473,0.386995,0.161455,0.148934
0.154209,0.142267,0.386995,0.154209,0.141916
0.147007,0.136019,0.387027,0.147007,0.136152
0.139852,0.130864,0.387027,0.139852,0.130823
0.132746,0.123608,0.387070,0.132746,0.125847
0.125692,0.117461,0.387070,0.125692,0.123330
0.118691,0.112669,0.387087,0.118691,0.121638
0.111746,0.099846,0.387087,0.111746,0.107711
0.104858,0.086842,0.387229,0.104858,0.099145
0.098030,0.076050,0.387229,0.098030,0.085780
0.091264,0.065769,0.387559,0.091264,0.077476
0.084562,0.057655,0.387559,0.084562,0.070389
0.077926,0.049728,0.388055,0.077926,0.063139
0.071358,0.043005,0.388055,0.071358,0.055391
0.064860,0.037033,0.388596,0.064860,0.047383
0.058433,0.032579,0.388596,0.058433,0.042863
0.052080,0.026302,0.389091,0.052080,0.037006
0.045803,0.025444,0.389091,0.045803,0.033539
0.039603,0.020804,0.389438,0.039603,0.028979
0.033483,0.017802,0.389438,0.033483,0.021273
0.027443,0.012564,0.389665,0.027443,0.017102
0.021487,0.010469,0.389665,0.021487,0.013164
0.015615,0.005546,0.389803,0.015615,0.008054
0.009829,-0.000973,0.389803,0.009829,0.005908
0.004131,-0.006785,0.389904,0.004131,0.003269
-0.001478,-0.012001,0.389904,-0.001478,0.000170
-0.006996,-0.017172,0.389967,-0.006996,-0.005490
-0.012421,-0.019290,0.389967,-0.012421,-0.011802
-0.017752,-0.026085,0.390002,-0.017752,-0.017480
-0.022988,-0.029534,0.390002,-0.022988,-0.024409
-0.028126,-0.034851,0.390021,-0.028126,-0.029257
-0.033167,-0.038526,0.390021,-0.033167,-0.034033
-0.038107,-0.044207,0.390020,-0.038107,-0.041365
-0.042947,-0.050227,0.390020,-0.042947,-0.047901
-0.047685,-0.055531,0.390014,-0.047685,-0.054579
-0.052319,-0.059381,0.390014,-0.052319,-0.059943
-0.056849,-0.065243,0.390009,-0.056849,-0.064470
-0.061273,-0.068244,0.390009,-0.061273,-0.065465
-0.065591,-0.073908,0.390003,-0.065591,-0.068978
-0.069800,-0.078758,0.390003,-0.069800,-0.072557
-0.073901,-0.083935,0.389993,-0.073901,-0.076560
-0.077892,-0.086758,0.389993,-0.077892,-0.079677
-0.081773,-0.093628,0.389968,-0.081773,-0.085552
-0.085542,-0.095617,0.389968,-0.085542,-0.088603
-0.089199,-0.100202,0.389941,-0.089199,-0.093278
-0.092743,-0.102387,0.389941,-0.092743,-0.095179
-0.096174,-0.107810,0.389909,-0.096174,-0.100649
-0.099490,-0.109490,0.389909,-0.099490,-0.102171
-0.102691,-0.110682,0.389889,-0.102691,-0.103625
-0.105776,-0.111837,0.389889,-0.105776,-0.103678
-0.108746,-0.114897,0.389863,-0.108746,-0.104256
-0.111599,-0.117343,0.389863,-0.111599,-0.105704
-0.114335,-0.117954,0.389848,-0.114335,-0.107181
-0.116954,-0.118050,0.389848,-0.116954,-0.106181
-0.119456,-0.128886,0.389829,-0.119456,-0.114667
-0.121840,-0.135335,0.389829,-0.121840,-0.118137
-0.124105,-0.140879,0.389862,-0.124105,-0.123263
-0.126253,-0.143301,0.389862,-0.126253,-0.124735
-0.128282,-0.148255,0.389993,-0.128282,-0.126323
-0.130194,-0.147409,0.389993,-0.130194,-0.128548
-0.131986,-0.150860,0.390193,-0.131986,-0.129891
-0.133661,-0.150046,0.390193,-0.133661,-0.136172
-0.135217,-0.151583,0.390423,-0.135217,-0.137811
-0.136656,-0.152020,0.390423,-0.136656,-0.142315
-0.137976,-0.152019,0.390651,-0.137976,-0.141598
-0.139179,-0.150920,0.390651,-0.139179,-0.140535
-0.140265,-0.151035,0.390825,-0.140265,-0.140035
-0.141234,-0.148558,0.390825,-0.141234,-0.140918
-0.142087,-0.146278,0.390889,-0.142087,-0.140818
-0.142823,-0.142315,0.390889,-0.142823,-0.139129
-0.143444,-0.140103,0.390839,-0.143444,-0.137963
-0.143950,-0.139626,0.390839,-0.143950,-0.139677
-0.144341,-0.136246,0.390739,-0.144341,-0.138869
-0.144619,-0.137393,0.390739,-0.144619,-0.140869
-0.144784,-0.135499,0.390656,-0.144784,-0.142677
-0.144836,-0.134199,0.390656,-0.144836,-0.141681
-0.144777,-0.133664,0.390577,-0.144777,-0.140624
-0.144608,-0.134130,0.390577,-0.144608,-0.139931
-0.144328,-0.133474,0.390524,-0.144328,-0.139152
-0.143940,-0.133967,0.390524,-0.143940,-0.141216
-0.143444,-0.132133,0.390489,-0.143444,-0.142769
-0.142842,-0.130689,0.390489,-0.142842,-0.141882
-0.142133,-0.129320,0.390427,-0.142133,-0.141774
-0.141321,-0.128578,0.390427,-0.141321,-0.140209
-0.140404,-0.127308,0.390355,-0.140404,-0.139757
-0.139386,-0.127321,0.390355,-0.139386,-0.139272
-0.138267,-0.125631,0.390276,-0.138267,-0.137180
-0.137048,-0.125551,0.390276,-0.137048,-0.135226
-0.135731,-0.120137,0.390159,-0.135731,-0.131293
-0.134317,-0.121249,0.390159,-0.134317,-0.127321
-0.132807,-0.118872,0.390053,-0.132807,-0.126696
-0.131204,-0.120080,0.390053,-0.131204,-0.123211
-0.129509,-0.121702,0.390011,-0.129509,-0.119302
-0.127722,-0.121717,0.390011,-0.127722,-0.118762
-0.125846,-0.119338,0.389974,-0.125846,-0.119431
-0.123883,-0.118226,0.389974,-0.123883,-0.118025
-0.121834,-0.116349,0.389933,-0.121834,-0.116514
-0.119700,-0.115301,0.389933,-0.119700,-0.115624
-0.117484,-0.114507,0.389902,-0.117484,-0.115164
-0.115188,-0.104548,0.389902,-0.115188,-0.106092
-0.112812,-0.098394,0.389843,-0.112812,-0.105396
-0.110360,-0.092320,0.389843,-0.110360,-0.101620
-0.107832,-0.084666,0.389878,-0.107832,-0.095598
-0.105231,-0.081494,0.389878,-0.105231,-0.091822
-0.102559,-0.077813,0.390040,-0.102559,-0.087087
-0.099818,-0.073671,0.390040,-0.099818,-0.085664
-0.097009,-0.067897,0.390343,-0.097009,-0.080921
-0.094135,-0.065743,0.390343,-0.094135,-0.079501
-0.091198,-0.061901,0.390767,-0.091198,-0.076460
-0.088200,-0.058948,0.390767,-0.088200,-0.076823
-0.085143,-0.052812,0.391192,-0.085143,-0.075457
-0.082030,-0.050684,0.391192,-0.082030,-0.071790
-0.078861,-0.046923,0.391602,-0.078861,-0.068371
-0.075641,-0.047584,0.391602,-0.075641,-0.068613
-0.072370,-0.043603,0.391988,-0.072370,-0.066882
-0.069051,-0.045649,0.391988,-0.069051,-0.065223
-0.065686,-0.040304,0.392389,-0.065686,-0.061242
-0.062279,-0.039952,0.392389,-0.062279,-0.056887
-0.058830,-0.037866,0.392743,-0.058830,-0.053918
-0.055342,-0.036213,0.392743,-0.055342,-0.048956
-0.051818,-0.034630,0.392992,-0.051818,-0.047062
-0.048260,-0.034410,0.392992,-0.048260,-0.042619
-0.044670,-0.033486,0.393156,-0.044670,-0.041515
-0.041051,-0.031378,0.393156,-0.041051,-0.041246
-0.037405,-0.025169,0.393290,-0.037405,-0.040460
-0.033735,-0.021850,0.393290,-0.033735,-0.039848
-0.030042,-0.020257,0.393366,-0.030042,-0.038063
-0.026330,-0.018595,0.393366,-0.026330,-0.036157
-0.022601,-0.015272,0.393406,-0.022601,-0.032020
-0.018856,-0.009762,0.393406,-0.018856,-0.029451
-0.015100,-0.006163,0.393424,-0.015100,-0.024338
-0.011334,-0.000368,0.393424,-0.011334,-0.019680
-0.007560,0.003102,0.393438,-0.007560,-0.015768
-0.003781,0.006877,0.393438,-0.003781,-0.010269
-0.000000,0.011921,0.393434,-0.000000,-0.007162
0.003781,0.014947,0.393434,0.003781,-0.002099
0.007560,0.017333,0.393432,0.007560,0.002647
0.011334,0.019057,0.393432,0.011334,0.005246
0.015100,0.021099,0.393439,0.015100,0.009790
0.018856,0.022161,0.393439,0.018856,0.012340
0.022601,0.025003,0.393447,0.022601,0.015416
0.026330,0.029656,0.393447,0.026330,0.018147
0.030042,0.031757,0.393453,0.030042,0.018638
0.033735,0.033170,0.393453,0.033735,0.021373
0.037405,0.034997,0.393437,0.037405,0.022470
0.041051,0.037891,0.393437,0.041051,0.027851
0.044670,0.041860,0.393418,0.044670,0.029298
0.048260,0.045628,0.393418,0.048260,0.033018
0.051818,0.050996,0.393415,0.051818,0.039201
0.055342,0.054807,0.393415,0.055342,0.042454
0.058830,0.058636,0.393415,0.058830,0.047131
0.062279,0.061696,0.393415,0.062279,0.050693
0.065686,0.062101,0.393419,0.065686,0.053476
0.069051,0.067372,0.393419,0.069051,0.056259
0.072370,0.067633,0.393430,0.072370,0.059060
0.075641,0.071569,0.393430,0.075641,0.063195
0.078861,0.074923,0.393456,0.078861,0.067493
0.082030,0.076197,0.393456,0.082030,0.073211
0.085143,0.078623,0.393499,0.085143,0.078039
0.088200,0.081358,0.393499,0.088200,0.078437
0.091198,0.082309,0.393562,0.091198,0.081797
0.094135,0.084129,0.393562,0.094135,0.083724
0.097009,0.085037,0.393666,0.097009,0.083810
0.099818,0.088207,0.393666,0.099818,0.087773
0.102559,0.089173,0.393797,0.102559,0.089150
0.105231,0.091515,0.393797,0.105231,0.089620
0.107832,0.091938,0.393986,0.107832,0.090607
0.110360,0.092682,0.393986,0.110360,0.092416
0.112812,0.093262,0.394268,0.112812,0.093256
0.115188,0.094187,0.394268,0.115188,0.095552
0.117484,0.101337,0.394436,0.117484,0.102850
0.119700,0.106972,0.394436,0.119700,0.108818
0.121834,0.110442,0.394503,0.121834,0.114022
0.123883,0.115951,0.394503,0.123883,0.118623
0.125846,0.119375,0.394512,0.125846,0.122673
0.127722,0.122476,0.394512,0.127722,0.128202
